Stelzle, Walter; |Martin Kornrumpf: In Bayern angekommen. Die Eingliederung der Vertriebenen. Zahlen – Daten – Namen|21|1|(1980|212 - 214|https:/dx.doi.org/10.18447/BoZ-1980-504|REZ|504|698
Štanzel, Arnošt; |Der Orava-Stausee in der Slowakei. Der Einfluss sich wandelnder Umweltvorstellungen auf die Raumproduktion|54|1|(2014)|88 - 118|https:/dx.doi.org/10.18447/BoZ-2014-3903|ART|3903|6166
Štanzel, Arnošt; |Der Orava-Stausee in der Slowakei. Der Einfluss sich wandelnder Umweltvorstellungen auf die Raumproduktion|54|1|(2014)|88 - 118|https:/dx.doi.org/10.18447/BoZ-2014-3903|ABS|3903|5871
Štanzel, Arnošt; |Der Orava-Stausee in der Slowakei. Der Einfluss sich wandelnder Umweltvorstellungen auf die Raumproduktion|54|1|(2014)|88 - 118|https:/dx.doi.org/10.18447/BoZ-2014-3903|ABS|3903|5872
Štanzel, Arnošt; |Der Orava-Stausee in der Slowakei. Der Einfluss sich wandelnder Umweltvorstellungen auf die Raumproduktion|54|1|(2014)|88 - 118|https:/dx.doi.org/10.18447/BoZ-2014-3903|ABS|3903|5873
N., N.; |Diskussion: Beiträge von Wolfgang Benz, Robert B. Pynsent und Peter Becher zum neuesten Roman von Pavel Kohout|31|1|(1990|123 - 123|https:/dx.doi.org/10.18447/BoZ-1990-3551|ART|3551|5459
N., N.; |Diskussion: Beiträge von Wolfgang Benz, Robert B. Pynsent und Peter Becher zum neuesten Roman von Pavel Kohout|31|1|(1990|123 - 123|https:/dx.doi.org/10.18447/BoZ-1990-3551|ABS|3551|5460
N., N.; |Diskussion: Beiträge von Wolfgang Benz, Robert B. Pynsent und Peter Becher zum neuesten Roman von Pavel Kohout|31|1|(1990|123 - 123|https:/dx.doi.org/10.18447/BoZ-1990-3551|ABS|3551|5461
N., N.; |Diskussion: Beiträge von Wolfgang Benz, Robert B. Pynsent und Peter Becher zum neuesten Roman von Pavel Kohout|31|1|(1990|123 - 123|https:/dx.doi.org/10.18447/BoZ-1990-3551|ABS|3551|5462
Luft, Robert; |Tätigkeitsbericht des Collegium Carolinum|41|1|(2000|113 - 152|https:/dx.doi.org/10.18447/BoZ-2000-3428|PER|3428|5255
Beranek, Franz J.; |Fünf Jahre Sudetendeutsches Wörterbuch|3|1|(1962|584 - 587|https:/dx.doi.org/10.18447/BoZ-1962-3140|ART|3140|4797
Peřinová, Helena; |Die kulturelle Entwicklung in der Tschechoslowakei und in Deutschland 1918–1945. 9. deutsch-tschechische Schulbuchkonferenz|45|2|(2004|508 - 512|https:/dx.doi.org/10.18447/BoZ-2004-2729|TAG|2729|4207
Otruba, Gustav; |Die wirtschaftliche Bedeutung Böhmens und Mährens im Spiegel der ältesten österreichischen Handelsstatistik (1790–1839)|2|1|(1961|153 - 163|https:/dx.doi.org/10.18447/BoZ-1961-2441|ART|2441|3746
Otruba, Gustav; |Die wirtschaftliche Bedeutung Böhmens und Mährens im Spiegel der ältesten österreichischen Handelsstatistik (1790–1839)|2|1|(1961|153 - 163|https:/dx.doi.org/10.18447/BoZ-1961-2441|ABS|2441|3747
Otruba, Gustav; |Die wirtschaftliche Bedeutung Böhmens und Mährens im Spiegel der ältesten österreichischen Handelsstatistik (1790–1839)|2|1|(1961|153 - 163|https:/dx.doi.org/10.18447/BoZ-1961-2441|ABS|2441|3748
Schieche, Emil; |František Palacký, Antonín Boček und der mährische Separatismus|13|1|(1972|211 - 252|https:/dx.doi.org/10.18447/BoZ-1972-2030|ART|2030|3071
Schieche, Emil; |František Palacký, Antonín Boček und der mährische Separatismus|13|1|(1972|211 - 252|https:/dx.doi.org/10.18447/BoZ-1972-2030|ABS|2030|3072
Schieche, Emil; |František Palacký, Antonín Boček und der mährische Separatismus|13|1|(1972|211 - 252|https:/dx.doi.org/10.18447/BoZ-1972-2030|ABS|2030|3073
Brenner, Christiane; |Frauenbewegung und Frauenpolitik in Osteuropa. Hrsg. v. Christiane Lemke, Virginia Penrose und Uta Ruppert|38|2|(1997|487 - 488|https:/dx.doi.org/10.18447/BoZ-1997-1742|REZ|1742|2629
Slapnicka, Helmut; |Beňa, Jozef: Vývoj slovenského právneho poriadku [Die Entwicklung der slowakischen Rechtsordnung]|44|2|(2003)|555 - 557|https:/dx.doi.org/10.18447/BoZ-2003-920|REZ|920|1375
Wierer, Rudolf; |Das böhmische Staatsrecht und der Ausgleichsversuch des Ministeriums Hohenwart-Schäffle|4|1|(1963|54 - 173|https:/dx.doi.org/10.18447/BoZ-1963-1331|ART|1331|2061
Wierer, Rudolf; |Das böhmische Staatsrecht und der Ausgleichsversuch des Ministeriums Hohenwart-Schäffle|4|1|(1963|54 - 173|https:/dx.doi.org/10.18447/BoZ-1963-1331|ABS|1331|2062
Wierer, Rudolf; |Das böhmische Staatsrecht und der Ausgleichsversuch des Ministeriums Hohenwart-Schäffle|4|1|(1963|54 - 173|https:/dx.doi.org/10.18447/BoZ-1963-1331|ABS|1331|2063
Steinfeld, Patricia; |Im Dissens zur Macht. Samizdat und Exilliteratur der Länder Ostmittel- und Südosteuropas. Hrsg. v. Ludwig Richter und Heinrich Olschowsky|39|1|(1998|212 - 215|https:/dx.doi.org/10.18447/BoZ-1998-632|REZ|632|889
Pithart, Petr; |1969–1989: Fehlt ein Begriff oder eher der Wille, zu verstehen?|49|2|(2009)|399 - 411|https:/dx.doi.org/10.18447/BoZ-2009-1043|ART|1043|1574
Pithart, Petr; |1969–1989: Fehlt ein Begriff oder eher der Wille, zu verstehen?|49|2|(2009)|399 - 411|https:/dx.doi.org/10.18447/BoZ-2009-1043|ABS|1043|1575
Pithart, Petr; |1969–1989: Fehlt ein Begriff oder eher der Wille, zu verstehen?|49|2|(2009)|399 - 411|https:/dx.doi.org/10.18447/BoZ-2009-1043|ABS|1043|1576
Pithart, Petr; |1969–1989: Fehlt ein Begriff oder eher der Wille, zu verstehen?|49|2|(2009)|399 - 411|https:/dx.doi.org/10.18447/BoZ-2009-1043|ABS|1043|1577
Luft, Robert; |Šlapeta, Vladimír: Die Brünner Funktionalisten. Moderne Architektur in Brunn (Brno). Katalog für eine Ausstellung des Technischen Nationalmuseums in Prag|28|1|(1987|200 - 202|https:/dx.doi.org/10.18447/BoZ-1987-344|REZ|344|493
Watterott, Kristin; |Die Revolution hinter verschlossener Tür: Diekünstlerische Praxis der Prager Surrealisten in der Zeit der"Normalisierung"|55|2|(2015|310 - 335|https:/dx.doi.org/10.18447/BoZ-2015-4107|ART|4107|6050
Watterott, Kristin; |Die Revolution hinter verschlossener Tür: Diekünstlerische Praxis der Prager Surrealisten in der Zeit der"Normalisierung"|55|2|(2015|310 - 335|https:/dx.doi.org/10.18447/BoZ-2015-4107|ABS|4107|6051
Watterott, Kristin; |Die Revolution hinter verschlossener Tür: Diekünstlerische Praxis der Prager Surrealisten in der Zeit der"Normalisierung"|55|2|(2015|310 - 335|https:/dx.doi.org/10.18447/BoZ-2015-4107|ABS|4107|6052
Bosl, Karl; |William E. Griffith: Die Ostpolitik der Bundesrepublik Deutschland. Vorwort von Richard Löwenthal. Aus dem Amerikanischen übersetzt v. Gisela Kramer. Engl. Originalausg. unter dem Titel „The Ostpolitik of the Federal Republic of Germany“|23|1|(1982|242 - 245|https:/dx.doi.org/10.18447/BoZ-1982-3679|REZ|3679|5623
Seibt, Ferdinand; |Helmut Slapnicka zum 65. Geburtstag|22|1|(1981|1 - 2|https:/dx.doi.org/10.18447/BoZ-1981-3268|PER|3268|5003
Prinz, Friedrich; |René Wellek: Essays on Czech Literature. Introduced by Peter Demetz|10|1|(1969|469 - 470|https:/dx.doi.org/10.18447/BoZ-1969-2980|REZ|2980|4551
Höhne, Steffen; |Kováč, Dušan/Marek, Michaela/Pešek, Jiří/Prahl, Roman (Hgg.): Kultura jako nositel a oponent politických záměrů. Německo-české a německo-slovenské kulturní styky od poloviny 19. století do současnosti|51|2|(2011|504 - 506|https:/dx.doi.org/10.18447/BoZ-2011-2857|REZ|2857|4368
Brandes, Detlef; |Dritte Konferenz der Historikerkommission|33|2|(1992)|403 - 404|https:/dx.doi.org/10.18447/BoZ-1992-2569|TAG|2569|3971
Bachmann, Harald; |Berthold Sutter: Die Badenischen Sprachenverordnungen von 1897. Ihre Genesis und ihre Auswirkungen vornehmlich auf die innerösterreichischen Alpenländer. Band 2|9|1|(1968)|431 - 433|https:/dx.doi.org/10.18447/BoZ-1968-2281|REZ|2281|3507
Schock-Werner, Barbara; |Die Burg Kaiser Karls IV. in Lauf: Residenz eines geplanten neuen Territoriums?|39|2|(1998|253 - 264|https:/dx.doi.org/10.18447/BoZ-1998-2158|ART|2158|3293
Schock-Werner, Barbara; |Die Burg Kaiser Karls IV. in Lauf: Residenz eines geplanten neuen Territoriums?|39|2|(1998|253 - 264|https:/dx.doi.org/10.18447/BoZ-1998-2158|ABS|2158|3294
Schock-Werner, Barbara; |Die Burg Kaiser Karls IV. in Lauf: Residenz eines geplanten neuen Territoriums?|39|2|(1998|253 - 264|https:/dx.doi.org/10.18447/BoZ-1998-2158|ABS|2158|3295
Schock-Werner, Barbara; |Die Burg Kaiser Karls IV. in Lauf: Residenz eines geplanten neuen Territoriums?|39|2|(1998|253 - 264|https:/dx.doi.org/10.18447/BoZ-1998-2158|ABS|2158|3296
Greitemeier, Ute; |Hartmann, Jürgen: Politik und Gesellschaft in Osteuropa. Eine Einführung|27|2|(1986|465 - 467|https:/dx.doi.org/10.18447/BoZ-1986-1870|REZ|1870|2835
Jaworski, Rudolf; |Jungtschechiche Karikaturen zum Nationalitätenstreit in Österreich-Ungarn. Die Prager „Šípy“ (1887–1907)|22|2|(1981|300 - 341|https:/dx.doi.org/10.18447/BoZ-1981-1582|ART|1582|2405
Jaworski, Rudolf; |Jungtschechiche Karikaturen zum Nationalitätenstreit in Österreich-Ungarn. Die Prager „Šípy“ (1887–1907)|22|2|(1981|300 - 341|https:/dx.doi.org/10.18447/BoZ-1981-1582|ABS|1582|2406
Jaworski, Rudolf; |Jungtschechiche Karikaturen zum Nationalitätenstreit in Österreich-Ungarn. Die Prager „Šípy“ (1887–1907)|22|2|(1981|300 - 341|https:/dx.doi.org/10.18447/BoZ-1981-1582|ABS|1582|2407
Bachmann, Harald; |Roman Rosdolsky: Die Bauernabgeordneten im konstituierenden österreichischen Reichstag 1848–1849|20|1|(1979|365 - 366|https:/dx.doi.org/10.18447/BoZ-1979-1459|REZ|1459|2232
Seibt, Ferdinand; |Prager Professoren 1938–1948. Zwischen Wissenschaft und Politik. Hrsg. V. Monika Glettler und Alena Míšková|42|2|(2001)|468 - 470|https:/dx.doi.org/10.18447/BoZ-2001-760|REZ|760|1092
Gruner, Wolf D.; |Eduard Winter: Barock, Absolutismus und Aufklärung in der Donaumonarchie|18|1|(1977|421 - 424|https:/dx.doi.org/10.18447/BoZ-1977-1171|REZ|1171|1774
Bachmann, Harald; |Dichter und Gelehrter. Hermann Bahr und Josef Redlich in ihren Briefen 1898–1934. Hrsg. v. Fritz Fellner|23|2|(1982|431 - 432|https:/dx.doi.org/10.18447/BoZ-1982-472|REZ|472|656
Triebel, Brigitta; |Eine vielstimmige Imagepflege: Die tschechoslowakische Kulturaußenpolitik gegenüber Staaten in Afrika, Asien und Lateinamerika während der Normalisierungszeit|53|2|(2013)|379 - 407|https:/dx.doi.org/10.18447/BoZ-2013-3871|ART|3871|5814
Triebel, Brigitta; |Eine vielstimmige Imagepflege: Die tschechoslowakische Kulturaußenpolitik gegenüber Staaten in Afrika, Asien und Lateinamerika während der Normalisierungszeit|53|2|(2013)|379 - 407|https:/dx.doi.org/10.18447/BoZ-2013-3871|ABS|3871|5815
Triebel, Brigitta; |Eine vielstimmige Imagepflege: Die tschechoslowakische Kulturaußenpolitik gegenüber Staaten in Afrika, Asien und Lateinamerika während der Normalisierungszeit|53|2|(2013)|379 - 407|https:/dx.doi.org/10.18447/BoZ-2013-3871|ABS|3871|5816
Triebel, Brigitta; |Eine vielstimmige Imagepflege: Die tschechoslowakische Kulturaußenpolitik gegenüber Staaten in Afrika, Asien und Lateinamerika während der Normalisierungszeit|53|2|(2013)|379 - 407|https:/dx.doi.org/10.18447/BoZ-2013-3871|ABS|3871|5817
Zimmermann, Anke; |Frankl, Michal: „Emancipace od židů“. Český antisemitismus na konci 19. století [„Die Emanzipation von den Juden“. Der tschechische Antisemitismus am Ende des 19. Jahrhunderts]|48|2|(2008|559 - 561|https:/dx.doi.org/10.18447/BoZ-2008-3396|REZ|3396|5202
Kletečka, Thomas; |Štaif, Jiří: Revoluční léta 1848–1849 a české země [Die Revolutionsjahre 1848–1849 und die böhmischen Länder]|33|1|(1992)|218 - 220|https:/dx.doi.org/10.18447/BoZ-1992-3108|REZ|3108|4729
Niedhammer, Martina; , Leininger; |Leininger, Věra: Auszug aus dem Ghetto. Rechtsstellung und Emanzipationsbemühungen der Juden in Prag in der ersten Hälfte des 19. Jahrhunderts|48|1|(2008)|280 - 283|https:/dx.doi.org/10.18447/BoZ-2008-2697|REZ|2697|4154
Herrmann, Erwin; |Der Humanist Kaspar Brusch und sein Hodoeporikon Pfreymbdense|7|1|(1966|110 - 127|https:/dx.doi.org/10.18447/BoZ-1966-2409|ART|2409|3686
Herrmann, Erwin; |Der Humanist Kaspar Brusch und sein Hodoeporikon Pfreymbdense|7|1|(1966|110 - 127|https:/dx.doi.org/10.18447/BoZ-1966-2409|ABS|2409|3687
Herrmann, Erwin; |Der Humanist Kaspar Brusch und sein Hodoeporikon Pfreymbdense|7|1|(1966|110 - 127|https:/dx.doi.org/10.18447/BoZ-1966-2409|ABS|2409|3688
Wettges, Wolfram; |Stadtbürgertum und Adel in der Reformation. Studien zur Sozialgeschichte der Reformation in England und Deutschland. (The Urban Classes, the Nobility and the Reformation). Hrsg von Wolfgang J. Mommsen in Verbindung mit Peter Alter und Robert W. Scribner|21|2|(1980|402 - 405|https:/dx.doi.org/10.18447/BoZ-1980-1998|REZ|1998|3027
Bahlcke, Joachim; |Seidel, Robert: Späthumanismus in Schlesien. Caspar Dornau (1577–1631). Leben und Werk|38|2|(1997|412 - 414|https:/dx.doi.org/10.18447/BoZ-1997-1710|REZ|1710|2597
Jiroušek, Jan; |Preisner, Rio: Česká existence [Tschechische Existenz]|28|2|(1987)|458 - 458|https:/dx.doi.org/10.18447/BoZ-1987-888|REZ|888|1295
Seibt, Ferdinand; |Das Epochenjahr 1933 in Ostmitteleuropa|25|2|(1984)|276 - 278|https:/dx.doi.org/10.18447/BoZ-1984-1299|ART|1299|2013
Lecke, Mirja; |Bohemistisches Symposium am Slavisch-Baltischen Seminar der Universität Münster|39|1|(1998|150 - 153|https:/dx.doi.org/10.18447/BoZ-1998-600|TAG|600|857
Bachmann, Harald; |Österreich im Europa der Aufklärung. Kontinuität und Zäsur in Europa zur Zeit Maria Theresias und Josephs II|30|2|(1989|431 - 432|https:/dx.doi.org/10.18447/BoZ-1989-1011|REZ|1011|1521
Mezník, Jaroslav; |Der böhmische und mährische Adel im 14. und 15. Jahrhundert|28|1|(1987|69 - 91|https:/dx.doi.org/10.18447/BoZ-1987-312|ART|312|438
Mezník, Jaroslav; |Der böhmische und mährische Adel im 14. und 15. Jahrhundert|28|1|(1987|69 - 91|https:/dx.doi.org/10.18447/BoZ-1987-312|ABS|312|439
Mezník, Jaroslav; |Der böhmische und mährische Adel im 14. und 15. Jahrhundert|28|1|(1987|69 - 91|https:/dx.doi.org/10.18447/BoZ-1987-312|ABS|312|440
Mezník, Jaroslav; |Der böhmische und mährische Adel im 14. und 15. Jahrhundert|28|1|(1987|69 - 91|https:/dx.doi.org/10.18447/BoZ-1987-312|ABS|312|441
Munke, Martin; |Schattkowsky, Martina (Hg.): Das Erzgebirge im 16. Jahrhundert. Gestaltwandel einer Kulturlandschaft im Reformationszeitalter|54|2|(2014|465 - 467|https:/dx.doi.org/10.18447/BoZ-2014-3958|REZ|3958|5955
Voisine-Jechová, Hana; |Seminar über zeitgenössische tschechische und polnische Prosa|29|2|(1988|412 - 414|https:/dx.doi.org/10.18447/BoZ-1988-3606|TAG|3606|5544
Wolfe, James H.; |International Law and Diplomatic Bargaining: A Commentary on the Sudeten German Question|14|1|(1973|372 - 385|https:/dx.doi.org/10.18447/BoZ-1973-3483|ART|3483|5340
Wolfe, James H.; |International Law and Diplomatic Bargaining: A Commentary on the Sudeten German Question|14|1|(1973|372 - 385|https:/dx.doi.org/10.18447/BoZ-1973-3483|ABS|3483|5341
Wolfe, James H.; |International Law and Diplomatic Bargaining: A Commentary on the Sudeten German Question|14|1|(1973|372 - 385|https:/dx.doi.org/10.18447/BoZ-1973-3483|ABS|3483|5342
Pauer, Jan; |Blažek, Petr / Kamiński, Łukasz / Vévoda, Rudolf (Hgg.): Polsko a Československo v roce 1968, Sborník příspěvku z mezinárodní vědecké konference. Varšava, 4.–5. září 2003 [Polen und die Tschechoslowakei im Jahr 1968. Sammelband der internationalen Konferenz. Warschau, 4.–5. September 2003]|47|2|(2007|507 - 508|https:/dx.doi.org/10.18447/BoZ-2007-3195|REZ|3195|4882
Teufel, Helmut; |Židé a Morava. Sborník příspěvku z konference konané v říjnu 1994 v Kroměříži [Juden und Mähren, Sammelband mit Beiträgen aus der im Oktober 1994 in Kremsier stattgefundenen Konferenz]|38|1|(1997|230 - 230|https:/dx.doi.org/10.18447/BoZ-1997-2907|REZ|2907|4448
Weger, Tobias; |Kryl, Miroslav: Osud vězňů terezínského ghetta v letech 1941–1944 [Das Schicksal der Häftlinge im Ghetto Theresienstadt in den Jahren 1941–1944]|43|1|(2002|255 - 256|https:/dx.doi.org/10.18447/BoZ-2002-2784|REZ|2784|4283
Franc, Martin; |Šámal, Petr: Soustružníci lidských duší. Lidové knihovny a jejich cenzura na počátku padesátých let 20. století (s edicí seznamů zakázaných knih) [Das Modellieren der menschlichen Seele. Die Volksbibliotheken und ihre Zensur am Beginn der 1950er Jahre (mit einer Edition der Verzeichnisse verbotener Bücher)]|50|1|(2010)|219 - 222|https:/dx.doi.org/10.18447/BoZ-2010-2496|REZ|2496|3850
Prinz, Friedrich; |Ronald M. Smelser: The Sudeten Problem 1933–1938. Volkstumspolitik and the Formulation of Nazi Foreign Policy |17|1|(1976|468 - 470|https:/dx.doi.org/10.18447/BoZ-1976-2085|REZ|2085|3158
Luft, Robert; |Ist die deutschsprachige Bohemistik auf dem Weg zu einem Fach „Bohemian Studies“?|40|2|(1999|472 - 483|https:/dx.doi.org/10.18447/BoZ-1999-1797|ART|1797|2732
Luft, Robert; |Ist die deutschsprachige Bohemistik auf dem Weg zu einem Fach „Bohemian Studies“?|40|2|(1999|472 - 483|https:/dx.doi.org/10.18447/BoZ-1999-1797|ABS|1797|2733
Luft, Robert; |Ist die deutschsprachige Bohemistik auf dem Weg zu einem Fach „Bohemian Studies“?|40|2|(1999|472 - 483|https:/dx.doi.org/10.18447/BoZ-1999-1797|ABS|1797|2734
Luft, Robert; |Ist die deutschsprachige Bohemistik auf dem Weg zu einem Fach „Bohemian Studies“?|40|2|(1999|472 - 483|https:/dx.doi.org/10.18447/BoZ-1999-1797|ABS|1797|2735
Černý, Bohumil; |Klinger, Ruth: Die Frau im Kaftan. Lebensbericht einer Schauspielerin. Hrsg. und eingeleitet von Ludger Heid|35|1|(1994|188 - 190|https:/dx.doi.org/10.18447/BoZ-1994-1386|REZ|1386|2141
Schmidt-Hartmann, Eva; |Wenzel Hagecius von Libotschan oder Václav Hájek z Libočan? Zur Problematik moderner Namensschreibung|27|1|(1986|91 - 98|https:/dx.doi.org/10.18447/BoZ-1986-687|ART|687|989
Pešek, Jiří; |Zeitgeschichtsschreibung in Tschechien als Problem. Notizen zu: Martin Schulze Wessel, Zeitgeschichtsschreibung in Tschechien. Institutionen, Methoden, Debatten|45|1|(2004|166 - 183|https:/dx.doi.org/10.18447/BoZ-2004-1098|ART|1098|1665
Pešek, Jiří; |Zeitgeschichtsschreibung in Tschechien als Problem. Notizen zu: Martin Schulze Wessel, Zeitgeschichtsschreibung in Tschechien. Institutionen, Methoden, Debatten|45|1|(2004|166 - 183|https:/dx.doi.org/10.18447/BoZ-2004-1098|ABS|1098|1666
Pešek, Jiří; |Zeitgeschichtsschreibung in Tschechien als Problem. Notizen zu: Martin Schulze Wessel, Zeitgeschichtsschreibung in Tschechien. Institutionen, Methoden, Debatten|45|1|(2004|166 - 183|https:/dx.doi.org/10.18447/BoZ-2004-1098|ABS|1098|1667
Pešek, Jiří; |Zeitgeschichtsschreibung in Tschechien als Problem. Notizen zu: Martin Schulze Wessel, Zeitgeschichtsschreibung in Tschechien. Institutionen, Methoden, Debatten|45|1|(2004|166 - 183|https:/dx.doi.org/10.18447/BoZ-2004-1098|ABS|1098|1668
Fritz, Susanne; |Schwidtal, Michael / Bok, Václav: Jugend in Böhmen. Franz Werfel und die tschechische Kultur – eine literarische Spurensuche. Beiträge des internationalen Symposiums in Budweis (České Budějovice) vom 12. bis 15. März 1998|43|2|(2002|512 - 513|https:/dx.doi.org/10.18447/BoZ-2002-399|REZ|399|563
Bůžek, Václav; |Bahlcke, Joachim: Gegenkräfte. Studien zur politischen Kultur und Gesellschaftsstruktur Ostmitteleuropas in der Frühen Neuzeit|56|1|(2016|207 - 208|https:/dx.doi.org/10.18447/BoZ-2016-4162|REZ|4162|6134
Koeltzsch, Ines; |Mervart, Jan: Naděje a iluze. Čeští a slovenští spisovatelé v reformním hnutí šedesátých let [Hoffnung und Illusion. Tschechische und slowakische Schriftsteller in der Reformbewegung der sechziger Jahre]|52|2|(2012|381 - 386|https:/dx.doi.org/10.18447/BoZ-2012-3798|REZ|3798|5714
Prinz, Friedrich; |Bemerkungen zu einem bemerkenswerten Büchlein: Naše živá i mrtvá minulost|15|1|(1974|446 - 452|https:/dx.doi.org/10.18447/BoZ-1974-3323|ART|3323|5099
Sternberg, Caroline; |Prag um 1800: Der Entwurf Josef Berglers für den Hauptvorhang des Prager Ständetheaters als Zeugnis seiner Zeit|46|2|(2005|343 - 372|https:/dx.doi.org/10.18447/BoZ-2005-3035|ART|3035|4629
Sternberg, Caroline; |Prag um 1800: Der Entwurf Josef Berglers für den Hauptvorhang des Prager Ständetheaters als Zeugnis seiner Zeit|46|2|(2005|343 - 372|https:/dx.doi.org/10.18447/BoZ-2005-3035|ABS|3035|4630
Sternberg, Caroline; |Prag um 1800: Der Entwurf Josef Berglers für den Hauptvorhang des Prager Ständetheaters als Zeugnis seiner Zeit|46|2|(2005|343 - 372|https:/dx.doi.org/10.18447/BoZ-2005-3035|ABS|3035|4631
